page_title,revision_id,prediction,probability_B,probability_C,probability_FA,probability_GA,probability_Start,probability_Stub
"Gu-Win, Alabama",1175521277,C,0.120301476617575,0.4846199024428027,0.005754718150500191,0.1343207158695512,0.2504243306625294,0.00457885625704162
"Hackleburg, Alabama",1167581471,GA,0.15947423322464266,0.2315109484649464,0.015214257622844842,0.5617901955659828,0.027943553066182243,0.004066812055401067
"Haleburg, Alabama",1166180281,C,0.2238920539939202,0.3591117315453676,0.007735180387005345,0.05156846670789216,0.34918176472523776,0.00851080264057686
"Haleyville, Alabama",1168590141,GA,0.20860107399468691,0.2951723248409791,0.03419382150182612,0.4383483790476681,0.019306185251646853,0.004378215363193028
"Hamilton, Alabama",1170634832,C,0.20638585035707352,0.7212781270430496,0.008326427074222235,0.03243040152958096,0.028353909425347358,0.003225284570726572
"Hammondville, Alabama",1166180369,C,0.20595642177457477,0.3701130922920839,0.008635532233362669,0.04604308834140501,0.35410356010279115,0.01514830525578276
"Hanceville, Alabama",1169612470,C,0.25240967214700105,0.6545571955595112,0.01121085509818222,0.043817629126898926,0.03473765447921616,0.003266993589190343
"Harpersville, Alabama",1177953234,C,0.2270831568095721,0.4428424715661747,0.03160585523308532,0.2656870633016494,0.02800610244668562,0.0047753506428327794
"Hartford, Alabama",1165749307,C,0.17188549044966045,0.4134423023741337,0.007617071745193575,0.0720656515268289,0.3298205597266928,0.005168924177490609
"Hartselle, Alabama",1165749341,C,0.22767047790408373,0.4014680648086374,0.011455661067321318,0.27117657585590765,0.08284780489916736,0.005381415464882647
"Hayden, Alabama",1166180747,C,0.1784275341427955,0.3822048675504092,0.008277193468398858,0.07208542383500302,0.35316902837634473,0.005835952627048771
"Hayneville, Alabama",1166180764,C,0.24365258116444613,0.37952439791564896,0.031900530716026866,0.31128366297206994,0.02857119087483217,0.0050676363569761105
"Headland, Alabama",1168369252,C,0.3014941569775091,0.4070527312760955,0.017619932162133478,0.1741290432509905,0.09423997047466254,0.00546416585860884
"Heath, Alabama",1166180800,Start,0.13207875818630146,0.25909703909804044,0.006392249818671785,0.05173037980745568,0.5313712349514449,0.019330338138085643
"Heflin, Alabama",1176321971,C,0.26983426823780204,0.5484430732314123,0.02027168324045139,0.07455820960366313,0.08129529516742602,0.005597470519245029
"Helena, Alabama",1177702091,C,0.3607665347909075,0.4066917694219911,0.054846458172897905,0.15153594563210235,0.020940942999738553,0.005218348982362644
"Henagar, Alabama",1165749718,C,0.21468595199793036,0.3685896947775892,0.009548163072853147,0.29330232137396894,0.10888748383729781,0.004986384940360685
"Highland Lake, Alabama",1166180993,Start,0.14449285070919787,0.33972240460951075,0.007057276565957223,0.04397842946518389,0.45236428813993157,0.012384750510218576
"Hillsboro, Alabama",1166181055,C,0.20045426852538892,0.3747492681751501,0.007382737620191443,0.28752151867088604,0.12472752816400404,0.005164678844379314
"Hobson City, Alabama",1166181157,C,0.2024521071347341,0.37011223455241393,0.007949669999411456,0.21295782978844385,0.2007287561433566,0.005799402381640115
"Hodges, Alabama",1166181162,C,0.2051746908649185,0.36445029876451723,0.007736623390070672,0.10223846157996282,0.31251652604837393,0.007883399352156947
"Hokes Bluff, Alabama",1165750177,C,0.2707744631977755,0.4395390029332097,0.010285486593119756,0.11232410527538651,0.1610690128603661,0.0060079291401425325
"Holly Pond, Alabama",1166181271,C,0.19809278869178246,0.39156207724230424,0.008682063973907306,0.2484870427340544,0.14829637546884708,0.004879651889104348
"Hollywood, Alabama",1166181286,C,0.19137581124753728,0.35972122342243196,0.007214092941666147,0.08697508309284804,0.3479422874375851,0.006771501857931556
"Homewood, Alabama",1177622299,GA,0.18305146363483182,0.34135874950167727,0.0493453432394799,0.4037638435939039,0.018358593481081972,0.004122006549025281
"Hoover, Alabama",1180348406,C,0.3262811578693045,0.631815967893837,0.008711846172191269,0.015825842419337162,0.015158939917597756,0.0022062457277324007
"Horn Hill, Alabama",1166181398,Start,0.11928937379106157,0.28006220675732557,0.00633436479861407,0.06593671132432442,0.5151132587612868,0.013264084567387724
"Hueytown, Alabama",1177622536,C,0.15676077746022446,0.7803941372423873,0.013049474767302565,0.02592258273447273,0.020972016078881318,0.0029010117167313273
"Huntsville, Alabama",1180130440,FA,0.0614051314264472,0.02204700921306828,0.634681487668002,0.271191421711549,0.0077516331021350495,0.002923316878798343
"Hurtsboro, Alabama",1096814754,C,0.19512787021354489,0.41367255888825116,0.008385567643999897,0.05480217052588677,0.32008465747960996,0.00792717524870735
"Hytop, Alabama",1166181602,Start,0.2097087893412981,0.36242014830347064,0.0072355267519012036,0.03275607099778738,0.37748238067230044,0.010397083933242351
"Ider, Alabama",1166181612,C,0.24838453632126745,0.4862348963537516,0.007343318864938814,0.06830686063738248,0.18436763202424933,0.005362755798410391
"Indian Springs Village, Alabama",1166181665,C,0.17781227259042143,0.3954083041788385,0.008221184420956342,0.12378143865661749,0.2887616058458038,0.006015194307362467
"Irondale, Alabama",1169440818,C,0.22553571931924263,0.43668061458367285,0.006556018165349847,0.026670357067777074,0.295295214793922,0.009262076070035614
"Jackson, Alabama",1165750992,C,0.183612622917171,0.524628612572622,0.01527248508561127,0.21942183777501428,0.05246276926919463,0.004601672380386828
"Jackson's Gap, Alabama",1166181798,Start,0.15829689389613194,0.3615124945894492,0.008223249801155927,0.03784974707041173,0.42210247307197646,0.012015141570874795
"Jacksonville, Alabama",1175988040,C,0.20802093793427232,0.5823103372125547,0.018514941580940324,0.15040256536658372,0.03581803164930865,0.004933186256340278
"Jasper, Alabama",1174380579,C,0.2149780370554831,0.6278474905725079,0.01781258678402799,0.0911220140184326,0.04366471542142863,0.004575156148119772
"Jemison, Alabama",1165751151,C,0.20042243418816794,0.5453371776850194,0.00931017628346377,0.11375913263581933,0.1258378767064659,0.005333202501064067
"Kansas, Alabama",1166182143,Start,0.1161005074339416,0.2930109824394421,0.006852733180351701,0.04946560071616502,0.5180266435351136,0.016543532694985798
"Kellyton, Alabama",1166182186,Stub,0.03386730508085274,0.06540198224840732,0.0029809471971183744,0.007379759898236447,0.151065166354807,0.7393048392205782
"Kennedy, Alabama",1166182247,Start,0.1745306937076962,0.3241277966607319,0.006104183568179036,0.03284325044675291,0.45054802034090624,0.011846055275733684
"Killen, Alabama",1166182386,C,0.1230708348079685,0.6709480715553,0.006476428033651214,0.042232941118436916,0.15321920475715536,0.004052519727488038
"Kimberly, Alabama",1177622633,C,0.19424782800062712,0.5081247596245477,0.006535295286303932,0.058916893323477916,0.22744074185553348,0.004734481909509985
"Kinsey, Alabama",1166182487,C,0.16425238706499565,0.38877805133475607,0.007308537521157204,0.1475325022694072,0.28714892030314837,0.0049796015065356565
"Kinston, Alabama",1166182489,C,0.1683085651318097,0.3008814063165388,0.006713703138110075,0.2626412118936423,0.2540251356591117,0.0074299778607872504
"LaFayette, Alabama",1165752571,C,0.25449939018239665,0.5392671721103461,0.019357434260835783,0.1323980876854028,0.04947349538776453,0.005004420373254189
"Lake View, Alabama",1170831381,C,0.1656459594538216,0.3906929485074254,0.006204929881765267,0.09247398781767943,0.33954123983182627,0.005440934507482065
"Lakeview, Alabama",1166205391,Start,0.24465560280525667,0.30021463867393877,0.007964524764957579,0.09957381817213522,0.3326955318463586,0.01489588373735329
"Lanett, Alabama",1165889187,C,0.2103580684525878,0.44456369527542916,0.00817144386780535,0.09273299704526791,0.23845141825005153,0.005722377108858455
"Langston, Alabama",1171521067,C,0.2394738058743294,0.42198957783547625,0.008275189158655275,0.05851960361162644,0.26482309225347467,0.006918731266437872
"Leeds, Alabama",1179531175,C,0.2672264705904425,0.5017408472519228,0.0121586735666073,0.18340489781685057,0.030517650992896772,0.004951459781280196
"Leesburg, Alabama",1166205728,C,0.1760823448041581,0.41530053758508045,0.008453949592036061,0.14589328765190962,0.24881243091465047,0.005457449452165376
"Leighton, Alabama",1148926606,C,0.220927779147209,0.44606732095804275,0.013136887657166587,0.24758598511806054,0.0672858225878364,0.004996204531684897
"Lester, Alabama",1166205815,Start,0.1981552220585534,0.3146532255664348,0.006957390590340103,0.048199320084592635,0.41744610961798423,0.014588732082094777
"Level Plains, Alabama",1165890044,Start,0.1441723231133319,0.38820814113786317,0.0056449347801511476,0.05171238382053052,0.4054065380459856,0.004855679102137649
"Lexington, Alabama",1166205880,Start,0.20793805307885438,0.31582036208275255,0.007251950401734347,0.1113341734904601,0.3496308444272489,0.00802461651894963
"Libertyville, Alabama",1166205930,Start,0.13499257855466978,0.266955563063345,0.006453630715393113,0.05711010144667003,0.5161482731554752,0.01833985306444688
"Lincoln, Alabama",1165890317,C,0.2527545676720727,0.5237463030734852,0.010375636036075147,0.05051458717757366,0.1567872640315756,0.005821642009217424
"Linden, Alabama",1170891816,GA,0.20379456860105924,0.2472867598860681,0.01675387303776742,0.49661114525478345,0.031335370671262554,0.0042182825490593625
"Lineville, Alabama",1165890459,GA,0.146950874768983,0.2529343983764927,0.022788883470514085,0.5509102184358046,0.02248117325857824,0.003934451689627413
"Lipscomb, Alabama",1177622747,C,0.2153047937839796,0.43152750173562193,0.008755222984963435,0.030661260185813066,0.30787209775481106,0.005879123554810862
"Lisman, Alabama",1166206088,C,0.1638518050633257,0.45029708835395754,0.0066636247599013414,0.20255715850572698,0.17145593595360717,0.005174387363481236
"Littleville, Alabama",1166206172,Start,0.16231366808384176,0.33647213916428703,0.005786983023111621,0.14710651102218983,0.34191649077175257,0.006404207934817328
"Livingston, Alabama",1165891122,C,0.23764409331152278,0.674662803450406,0.012689606069782899,0.04369802089679623,0.02765846082715136,0.003647015444340768
"Loachapoka, Alabama",1166206211,C,0.24239619627156364,0.47204762469613426,0.026241860438945108,0.21388886294210002,0.04013660443660908,0.005288851214647705
"Lockhart, Alabama",1166206220,C,0.18962805290522292,0.374702678965086,0.012250771269942111,0.2914712401181456,0.1267269691938186,0.005220287547784938
"Locust Fork, Alabama",1173287337,C,0.24151611155903596,0.5788627228400801,0.014200722506377994,0.044601382030751466,0.11456089069224706,0.0062581703715074875
"Louisville, Alabama",1166206343,Start,0.18043734024185906,0.32510676103860175,0.006861049192819506,0.04777809195537339,0.4306305225062915,0.009186235065054697
"Lowndesboro, Alabama",1166206408,C,0.2613548859408046,0.36778681367293276,0.023504851423341997,0.27115735662706864,0.07064429343105846,0.005551798904793623
"Loxley, Alabama",1170361974,C,0.24146454518272092,0.4240952613129399,0.009071706919340939,0.152918865275638,0.16730074023409447,0.005148881075265837
"Luverne, Alabama",1173068585,C,0.20709823181067216,0.4783493859310099,0.01752233497190991,0.26351669534783584,0.029682666637731468,0.0038306853008409363
"Lynn, Alabama",1166206561,Start,0.12460960258509104,0.2955479247749941,0.006258548296277202,0.034971789617153456,0.5281190294667429,0.01049310525974117
"Madison, Alabama",1177703025,C,0.31620755969155523,0.6003663445779059,0.023025974400515337,0.04316337353947063,0.013785830525630552,0.003450917264922316
"Madrid, Alabama",1166206649,C,0.1823926680515216,0.37223376247679096,0.006193745073288214,0.09000803948034959,0.3423508946337036,0.006820890284346054
"Magnolia Springs, Alabama",1166206656,GA,0.19023573777486158,0.3461589150237587,0.007147202483905124,0.3747010198549839,0.07683158973927298,0.004925535123217802
"Malvern, Alabama",1166206718,C,0.19134116320965744,0.3886206115207942,0.008333277162172291,0.0848601286618768,0.3204935786559222,0.006351240789576936
"Maplesville, Alabama",1166206829,C,0.26663643213310184,0.5482772033028267,0.01363044587625663,0.06397385411099125,0.10202926314946247,0.005452801427361044
"Margaret, Alabama",1165892174,C,0.16683776096448008,0.37053970248884666,0.007066301314119558,0.09438214513965643,0.3559056760444451,0.005268414048452429
"Marion, Alabama",1165892206,GA,0.2197019654505765,0.23325540453688887,0.058889638085598106,0.4644215355667236,0.01927469045928883,0.0044567659009241275
"Maytown, Alabama",1166207284,Start,0.09869877191522079,0.2665452590763361,0.005532343418559291,0.02789987138586194,0.5898933241353597,0.011430430068662194
"McIntosh, Alabama",1176350576,C,0.18110592443647217,0.35186299855413816,0.007237919511023822,0.2385248412270808,0.21564990916685292,0.005618407104432091
"McKenzie, Alabama",1166207344,Start,0.158200539620338,0.3648731706440214,0.007106537561255555,0.058212397229861094,0.4010555880501335,0.010551766894390519
"McMullen, Alabama",1166207363,Start,0.07121895001774936,0.2306585877303322,0.004583204018296098,0.015802559866466306,0.6672357013646089,0.010500997002547221
"Memphis, Alabama",1166207484,Start,0.14402548450271097,0.28937475537581736,0.007539783679975751,0.020194634528813635,0.49047265699462506,0.04839268491805727
"Mentone, Alabama",1166207510,GA,0.19833364711416773,0.28504601552338865,0.007600486018329127,0.36890254720771914,0.1356655119021999,0.004451792234195306
"Midfield, Alabama",1165893352,C,0.20922726750855014,0.38998800442162,0.00868726134477541,0.06600917728714364,0.3202311963685828,0.0058570930693279556
"Midland City, Alabama",1166207749,C,0.22143919943453105,0.45671732647185403,0.009626687758922203,0.16459904605403505,0.14211245966595318,0.005505280614704594
"Midway, Alabama",1158753496,C,0.26824942799556134,0.4150220356516168,0.008110322387026414,0.10744267926638501,0.19516468833276965,0.006010846366640582
"Millbrook, Alabama",1178021676,C,0.18047769722895382,0.7289754863624335,0.008457085594207462,0.01887158319917783,0.05993390046732823,0.0032842471478993942
"Millport, Alabama",1166207935,C,0.2261113771868694,0.4718594563716218,0.008962127360159005,0.09419138364038468,0.19346263584082715,0.005413019600137806
"Millry, Alabama",1166207936,Start,0.16819409444010275,0.32604733346048964,0.007782735953187278,0.04475137344405245,0.4315088454348962,0.021715617267271566
"Mobile, Alabama",1180350145,GA,0.1497329744135757,0.023757889887530487,0.31695613275747503,0.49740948939913754,0.008731269758580134,0.0034122437837012637
"Monroeville, Alabama",1172371452,C,0.24883295803073305,0.43821094726885224,0.021843683438820354,0.2571469819801839,0.029484893600552654,0.0044805356808577555
"Montevallo, Alabama",1177552745,C,0.3253727690893429,0.4756639190951986,0.06780443564890425,0.10166359941938823,0.02472666180624763,0.0047686149409183224
"Montgomery, Alabama",1180299743,GA,0.31834755092281475,0.0985108225069652,0.23154952840113638,0.3360676419621556,0.01120452677479929,0.004319929432128899
"Moody, Alabama",1180419359,C,0.2553322211673017,0.3704608588064304,0.009806861390426523,0.22814440172147757,0.13108212551917253,0.005173531395191278
"Mooresville, Alabama",1169255573,C,0.2955499795948913,0.3452852147322338,0.008363395443137894,0.3041593928468268,0.041488339257229334,0.005153678125680709
"Morris, Alabama",1177624137,C,0.1945346335611943,0.4496557039895056,0.007906453590060522,0.07602105604241755,0.26632591075019973,0.005556242066622205
"Mosses, Alabama",1175025748,C,0.1672590048671168,0.3759681598039281,0.008327356972949172,0.16409118288086227,0.277959203766881,0.00639509170826263
"Moulton, Alabama",1165894467,C,0.2209268542682109,0.4674318703255459,0.013514261772821945,0.20955609423603766,0.08305473666929503,0.00551618272808865
"Moundville, Alabama",1166208667,C,0.207130210902108,0.5067573396001069,0.017720766132874634,0.19050378307081106,0.07212842793436491,0.005759472359734566
"Mount Vernon, Alabama",1166208775,GA,0.17484640820937417,0.250576779846719,0.014774670791915237,0.5235166263470262,0.03234111067747423,0.00394440412749114
"Mountain Brook, Alabama",1172621297,C,0.28289261688088807,0.6084751083101209,0.020412800074516513,0.061541039555464166,0.022588095477485044,0.004090339701525199
